OPSNET : Tower Operations : Standard Report,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
From 01/01/2017 To 12/31/2021 | Facility=SAV,,,,,,,,,,,,,,,,,,,,,,,,,
,IFR Itinerant,,,,,IFR Overflight,,,,,VFR Itinerant,,,,,VFR Overflight,,,,,Local,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
,,,,,,,,,,,,,,,,,,,,,,,,,
Date,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Air,Air,General,Military,Total,Civil,Military,Total,Airport,Tower
,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,Carrier,Taxi,Aviation,,,,,,Operations,Operations
01/01/2017,48,34,34,1,117,0,0,0,0,0,0,12,9,1,22,0,1,3,0,4,20,8,28,167,171
01/02/2017,63,42,72,0,177,0,0,0,0,0,0,12,21,0,33,0,1,2,0,3,18,0,18,228,231
01/03/2017,53,51,47,13,164,0,0,0,0,0,0,2,4,1,7,0,2,0,1,3,0,0,0,171,174
01/04/2017,56,45,99,9,209,0,0,0,1,1,0,14,37,1,52,0,5,2,1,8,24,0,24,285,294
01/05/2017,59,44,65,7,175,0,0,0,0,0,0,10,37,2,49,0,1,1,0,2,42,7,49,273,275
01/06/2017,54,32,54,19,159,0,0,0,0,0,0,7,18,4,29,0,1,1,0,2,18,18,36,224,226
01/07/2017,40,36,23,16,115,0,0,0,0,0,0,3,8,1,12,0,1,0,0,1,0,0,0,127,128
01/08/2017,49,30,53,7,139,0,0,0,0,0,0,0,39,2,41,0,1,1,0,2,20,0,20,200,202
01/09/2017,53,49,40,24,166,0,0,0,0,0,0,3,31,5,39,0,0,3,2,5,4,28,32,237,242
01/10/2017,53,57,49,19,178,0,0,0,2,2,0,9,24,8,41,0,0,1,0,1,32,3,35,254,257
01/11/2017,56,43,56,8,163,0,0,0,0,0,0,2,35,5,42,0,1,3,0,4,44,6,50,255,259
01/12/2017,57,43,48,20,168,0,0,0,0,0,0,11,25,3,39,0,1,3,0,4,47,0,47,254,258
01/13/2017,59,32,59,9,159,0,0,0,0,0,0,8,41,6,55,0,3,1,0,4,16,6,22,236,240
01/14/2017,40,15,49,7,111,0,0,0,0,0,0,10,57,4,71,0,2,0,0,2,66,0,66,248,250
01/15/2017,47,16,38,6,107,0,0,0,0,0,0,7,36,5,48,0,1,0,0,1,39,0,39,194,195
01/16/2017,57,35,77,4,173,0,0,0,0,0,0,9,33,6,48,0,0,0,1,1,18,17,35,256,257
01/17/2017,58,46,71,15,190,0,0,0,1,1,0,6,18,2,26,0,2,0,1,3,43,10,53,269,273
01/18/2017,56,50,61,15,182,0,0,0,1,1,0,8,18,1,27,0,3,0,1,4,14,26,40,249,254
01/19/2017,58,62,65,30,215,0,0,1,2,3,0,11,37,4,52,0,2,2,3,7,8,29,37,304,314
01/20/2017,66,46,69,5,186,0,0,0,1,1,0,6,17,0,23,0,2,1,2,5,6,0,6,215,221
01/21/2017,70,20,28,1,119,0,0,0,0,0,0,2,3,0,5,0,0,0,0,0,0,0,0,124,124
